"ResourceType","TerraformName","MicrosoftProvider","APIVersions","MappingSource","DocumentationPath"
"Resource","azurerm_subnet_route_table_association","Microsoft.Network","2025-01-01","GeneratedAPISection","website/docs/r/subnet_route_table_association.html.markdown"
"Resource","azurerm_subnet_service_endpoint_storage_policy","Microsoft.Network","2025-01-01","GeneratedAPISection","website/docs/r/subnet_service_endpoint_storage_policy.html.markdown"
"Resource","azurerm_subscription","Microsoft.Resources","2023-07-01","GeneratedAPISection","website/docs/r/subscription.html.markdown"
"Resource","azurerm_subscription_cost_management_export","Microsoft.CostManagement","2023-08-01","GeneratedAPISection","website/docs/r/subscription_cost_management_export.html.markdown"
"Resource","azurerm_subscription_cost_management_view","Microsoft.CostManagement","2023-08-01","GeneratedAPISection","website/docs/r/subscription_cost_management_view.html.markdown"
"Resource","azurerm_subscription_policy_assignment","Microsoft.Authorization","2022-06-01","GeneratedAPISection","website/docs/r/subscription_policy_assignment.html.markdown"
"Resource","azurerm_subscription_policy_exemption","Microsoft.Authorization","","ARMImportID","website/docs/r/subscription_policy_exemption.html.markdown"
"Resource","azurerm_subscription_policy_remediation","Microsoft.PolicyInsights","2021-10-01","GeneratedAPISection","website/docs/r/subscription_policy_remediation.html.markdown"
"Resource","azurerm_subscription_template_deployment","Microsoft.Resources","","ARMImportID","website/docs/r/subscription_template_deployment.html.markdown"
"Resource","azurerm_synapse_firewall_rule","Microsoft.Synapse","","ARMImportID","website/docs/r/synapse_firewall_rule.html.markdown"
"Resource","azurerm_synapse_integration_runtime_azure","Microsoft.Synapse","","ARMImportID","website/docs/r/synapse_integration_runtime_azure.html.markdown"
"Resource","azurerm_synapse_integration_runtime_self_hosted","Microsoft.Synapse","","ARMImportID","website/docs/r/synapse_integration_runtime_self_hosted.html.markdown"
"Resource","azurerm_synapse_linked_service","Microsoft.Synapse","","ARMImportID","website/docs/r/synapse_linked_service.html.markdown"
"Resource","azurerm_synapse_managed_private_endpoint","Microsoft.Synapse","2021-06-01","GeneratedAPISection","website/docs/r/synapse_managed_private_endpoint.html.markdown"
"Resource","azurerm_synapse_private_link_hub","Microsoft.Synapse","","ARMImportID","website/docs/r/synapse_private_link_hub.html.markdown"
"Resource","azurerm_synapse_role_assignment","Microsoft.Synapse","","ARMImportID","website/docs/r/synapse_role_assignment.html.markdown"
"Resource","azurerm_synapse_spark_pool","Microsoft.Synapse","2021-06-01","GeneratedAPISection","website/docs/r/synapse_spark_pool.html.markdown"
"Resource","azurerm_synapse_sql_pool","Microsoft.Synapse","","ARMImportID","website/docs/r/synapse_sql_pool.html.markdown"
"Resource","azurerm_synapse_sql_pool_extended_auditing_policy","Microsoft.Synapse","","ARMImportID","website/docs/r/synapse_sql_pool_extended_auditing_policy.html.markdown"
"Resource","azurerm_synapse_sql_pool_security_alert_policy","Microsoft.Synapse","","ARMImportID","website/docs/r/synapse_sql_pool_security_alert_policy.html.markdown"
"Resource","azurerm_synapse_sql_pool_vulnerability_assessment","Microsoft.Synapse","","ARMImportID","website/docs/r/synapse_sql_pool_vulnerability_assessment.html.markdown"
"Resource","azurerm_synapse_sql_pool_vulnerability_assessment_baseline","Microsoft.Synapse","","ARMImportID","website/docs/r/synapse_sql_pool_vulnerability_assessment_baseline.html.markdown"
"Resource","azurerm_synapse_sql_pool_workload_classifier","Microsoft.Synapse","","ARMImportID","website/docs/r/synapse_sql_pool_workload_classifier.html.markdown"
"Resource","azurerm_synapse_sql_pool_workload_group","Microsoft.Synapse","","ARMImportID","website/docs/r/synapse_sql_pool_workload_group.html.markdown"
"Resource","azurerm_synapse_workspace","Microsoft.Synapse","","ARMImportID","website/docs/r/synapse_workspace.html.markdown"
"Resource","azurerm_synapse_workspace_aad_admin","Microsoft.Synapse","","ARMImportID","website/docs/r/synapse_workspace_aad_admin.html.markdown"
"Resource","azurerm_synapse_workspace_extended_auditing_policy","Microsoft.Synapse","","ARMImportID","website/docs/r/synapse_workspace_extended_auditing_policy.html.markdown"
"Resource","azurerm_synapse_workspace_key","Microsoft.Synapse","","ARMImportID","website/docs/r/synapse_workspace_key.html.markdown"
"Resource","azurerm_synapse_workspace_security_alert_policy","Microsoft.Synapse","","ARMImportID","website/docs/r/synapse_workspace_security_alert_policy.html.markdown"
"Resource","azurerm_synapse_workspace_sql_aad_admin","Microsoft.Synapse","","ARMImportID","website/docs/r/synapse_workspace_sql_aad_admin.html.markdown"
"Resource","azurerm_synapse_workspace_vulnerability_assessment","Microsoft.Synapse","","ARMImportID","website/docs/r/synapse_workspace_vulnerability_assessment.html.markdown"
"Resource","azurerm_system_center_virtual_machine_manager_availability_set","Microsoft.ScVmm","2023-10-07","GeneratedAPISection","website/docs/r/system_center_virtual_machine_manager_availability_set.html.markdown"
"Resource","azurerm_system_center_virtual_machine_manager_cloud","Microsoft.ScVmm","2023-10-07","GeneratedAPISection","website/docs/r/system_center_virtual_machine_manager_cloud.html.markdown"
"Resource","azurerm_system_center_virtual_machine_manager_server","Microsoft.ScVmm","2023-10-07","GeneratedAPISection","website/docs/r/system_center_virtual_machine_manager_server.html.markdown"
"Resource","azurerm_system_center_virtual_machine_manager_virtual_machine_instance","Microsoft.ScVmm","2023-10-07","GeneratedAPISection","website/docs/r/system_center_virtual_machine_manager_virtual_machine_instance.html.markdown"
"Resource","azurerm_system_center_virtual_machine_manager_virtual_machine_instance_guest_agent","Microsoft.ScVmm","2023-10-07","GeneratedAPISection","website/docs/r/system_center_virtual_machine_manager_virtual_machine_instance_guest_agent.html.markdown"
"Resource","azurerm_system_center_virtual_machine_manager_virtual_machine_template","Microsoft.ScVmm","2023-10-07","GeneratedAPISection","website/docs/r/system_center_virtual_machine_manager_virtual_machine_template.html.markdown"
"Resource","azurerm_system_center_virtual_machine_manager_virtual_network","Microsoft.ScVmm","2023-10-07","GeneratedAPISection","website/docs/r/system_center_virtual_machine_manager_virtual_network.html.markdown"
"Resource","azurerm_tenant_template_deployment","","","Unmapped","website/docs/r/tenant_template_deployment.html.markdown"
"Resource","azurerm_traffic_manager_azure_endpoint","Microsoft.Network","2022-04-01","GeneratedAPISection","website/docs/r/traffic_manager_azure_endpoint.html.markdown"
"Resource","azurerm_traffic_manager_external_endpoint","Microsoft.Network","2022-04-01","GeneratedAPISection","website/docs/r/traffic_manager_external_endpoint.html.markdown"
"Resource","azurerm_traffic_manager_nested_endpoint","Microsoft.Network","2022-04-01","GeneratedAPISection","website/docs/r/traffic_manager_nested_endpoint.html.markdown"
"Resource","azurerm_traffic_manager_profile","Microsoft.Network","2022-04-01","GeneratedAPISection","website/docs/r/traffic_manager_profile.html.markdown"
"Resource","azurerm_trusted_signing_account","Microsoft.CodeSigning","2025-10-13","GeneratedAPISection","website/docs/r/trusted_signing_account.html.markdown"
"Resource","azurerm_user_assigned_identity","Microsoft.ManagedIdentity","2024-11-30","GeneratedAPISection","website/docs/r/user_assigned_identity.html.markdown"
"Resource","azurerm_video_indexer_account","Microsoft.VideoIndexer","2025-04-01","GeneratedAPISection","website/docs/r/video_indexer_account.html.markdown"
"Resource","azurerm_virtual_desktop_application","Microsoft.DesktopVirtualization","2025-10-10","GeneratedAPISection","website/docs/r/virtual_desktop_application.html.markdown"
"Resource","azurerm_virtual_desktop_application_group","Microsoft.DesktopVirtualization","2025-10-10","GeneratedAPISection","website/docs/r/virtual_desktop_application_group.html.markdown"
"Resource","azurerm_virtual_desktop_host_pool","Microsoft.DesktopVirtualization","2025-10-10","GeneratedAPISection","website/docs/r/virtual_desktop_host_pool.html.markdown"
"Resource","azurerm_virtual_desktop_host_pool_registration_info","Microsoft.DesktopVirtualization","2025-10-10","GeneratedAPISection","website/docs/r/virtual_desktop_host_pool_registration_info.html.markdown"
"Resource","azurerm_virtual_desktop_scaling_plan","Microsoft.DesktopVirtualization","2025-10-10","GeneratedAPISection","website/docs/r/virtual_desktop_scaling_plan.html.markdown"
"Resource","azurerm_virtual_desktop_scaling_plan_host_pool_association","Microsoft.DesktopVirtualization","2025-10-10","GeneratedAPISection","website/docs/r/virtual_desktop_scaling_plan_host_pool_association.html.markdown"
"Resource","azurerm_virtual_desktop_workspace","Microsoft.DesktopVirtualization","2025-10-10","GeneratedAPISection","website/docs/r/virtual_desktop_workspace.html.markdown"
"Resource","azurerm_virtual_desktop_workspace_application_group_association","Microsoft.DesktopVirtualization","2025-10-10","GeneratedAPISection","website/docs/r/virtual_desktop_workspace_application_group_association.html.markdown"
"Resource","azurerm_virtual_hub","Microsoft.Network","2025-01-01","GeneratedAPISection","website/docs/r/virtual_hub.html.markdown"
"Resource","azurerm_virtual_hub_bgp_connection","Microsoft.Network","2025-01-01","GeneratedAPISection","website/docs/r/virtual_hub_bgp_connection.html.markdown"
"Resource","azurerm_virtual_hub_connection","Microsoft.Network","2025-01-01","GeneratedAPISection","website/docs/r/virtual_hub_connection.html.markdown"
"Resource","azurerm_virtual_hub_ip","Microsoft.Network","2025-01-01","GeneratedAPISection","website/docs/r/virtual_hub_ip.html.markdown"
"Resource","azurerm_virtual_hub_route_table","Microsoft.Network","2025-01-01","GeneratedAPISection","website/docs/r/virtual_hub_route_table.html.markdown"
"Resource","azurerm_virtual_hub_route_table_route","Microsoft.Network","2025-01-01","GeneratedAPISection","website/docs/r/virtual_hub_route_table_route.html.markdown"
"Resource","azurerm_virtual_hub_routing_intent","Microsoft.Network","2025-01-01","GeneratedAPISection","website/docs/r/virtual_hub_routing_intent.html.markdown"
"Resource","azurerm_virtual_hub_security_partner_provider","Microsoft.Network","2025-01-01","GeneratedAPISection","website/docs/r/virtual_hub_security_partner_provider.html.markdown"
"Resource","azurerm_virtual_machine","Microsoft.Compute","2024-03-01, 2023-04-02","GeneratedAPISection","website/docs/r/virtual_machine.html.markdown"
"Resource","azurerm_virtual_machine","Microsoft.Network","2025-01-01","GeneratedAPISection","website/docs/r/virtual_machine.html.markdown"
"Resource","azurerm_virtual_machine_automanage_configuration_assignment","Microsoft.Compute","2022-05-04","GeneratedAPISection","website/docs/r/virtual_machine_automanage_configuration_assignment.html.markdown"
"Resource","azurerm_virtual_machine_data_disk_attachment","Microsoft.Compute","2024-03-01, 2023-04-02","GeneratedAPISection","website/docs/r/virtual_machine_data_disk_attachment.html.markdown"
"Resource","azurerm_virtual_machine_extension","Microsoft.Compute","2024-03-01","GeneratedAPISection","website/docs/r/virtual_machine_extension.html.markdown"
"Resource","azurerm_virtual_machine_gallery_application_assignment","Microsoft.Compute","2024-03-01","GeneratedAPISection","website/docs/r/virtual_machine_gallery_application_assignment.html.markdown"
"Resource","azurerm_virtual_machine_implicit_data_disk_from_source","Microsoft.Compute","2024-03-01, 2023-04-02","GeneratedAPISection","website/docs/r/virtual_machine_implicit_data_disk_from_source.html.markdown"
"Resource","azurerm_virtual_machine_packet_capture","Microsoft.Network","2025-01-01","GeneratedAPISection","website/docs/r/virtual_machine_packet_capture.html.markdown"
"Resource","azurerm_virtual_machine_restore_point","Microsoft.Compute","2024-03-01","GeneratedAPISection","website/docs/r/virtual_machine_restore_point.html.markdown"
"Resource","azurerm_virtual_machine_restore_point_collection","Microsoft.Compute","2024-03-01","GeneratedAPISection","website/docs/r/virtual_machine_restore_point_collection.html.markdown"
"Resource","azurerm_virtual_machine_run_command","Microsoft.Compute","2023-03-01","GeneratedAPISection","website/docs/r/virtual_machine_run_command.html.markdown"
"Resource","azurerm_virtual_machine_scale_set","Microsoft.Compute","2025-04-01","GeneratedAPISection","website/docs/r/virtual_machine_scale_set.html.markdown"
"Resource","azurerm_virtual_machine_scale_set_extension","Microsoft.Compute","2025-04-01","GeneratedAPISection","website/docs/r/virtual_machine_scale_set_extension.html.markdown"
"Resource","azurerm_virtual_machine_scale_set_packet_capture","Microsoft.Network","2025-01-01","GeneratedAPISection","website/docs/r/virtual_machine_scale_set_packet_capture.html.markdown"
"Resource","azurerm_virtual_machine_scale_set_standby_pool","Microsoft.StandbyPool","2025-03-01","GeneratedAPISection","website/docs/r/virtual_machine_scale_set_standby_pool.html.markdown"
"Resource","azurerm_virtual_network","Microsoft.Network","2025-01-01","GeneratedAPISection","website/docs/r/virtual_network.html.markdown"
"Resource","azurerm_virtual_network_dns_servers","Microsoft.Network","2025-01-01","GeneratedAPISection","website/docs/r/virtual_network_dns_servers.html.markdown"
"Resource","azurerm_virtual_network_gateway","Microsoft.Network","2025-01-01","GeneratedAPISection","website/docs/r/virtual_network_gateway.html.markdown"
"Resource","azurerm_virtual_network_gateway_connection","Microsoft.Network","2025-01-01","GeneratedAPISection","website/docs/r/virtual_network_gateway_connection.html.markdown"
"Resource","azurerm_virtual_network_gateway_nat_rule","Microsoft.Network","2025-01-01","GeneratedAPISection","website/docs/r/virtual_network_gateway_nat_rule.html.markdown"
"Resource","azurerm_virtual_network_peering","Microsoft.Network","2025-01-01","GeneratedAPISection","website/docs/r/virtual_network_peering.html.markdown"
"Resource","azurerm_virtual_wan","Microsoft.Network","2025-01-01","GeneratedAPISection","website/docs/r/virtual_wan.html.markdown"
